,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage charge,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Offshore,Wind Onshore,co2_other,co2_fossilcoal,co2_fossilgas,co2_fossiloil,co2_total,emission_factor
2022-08-07 23:00:00+02:00,538.0,785.0,11115.0,1837.0,208.0,608.0,587.0,2790.0,398.0,1703.0,0.0,39.0,23.0,1326.0,1481.61,682.95,4093.6544999999996,114.17119999999998,6372.3857,0.29022114587603043
2022-08-08 00:00:00+02:00,503.0,787.0,10731.0,1872.0,159.0,612.0,8.0,2607.0,343.0,1613.0,0.0,39.0,11.0,1108.0,1403.31,684.6899999999999,3952.2272999999996,87.2751,6127.502399999999,0.3004708674545187
2022-08-08 01:00:00+02:00,505.0,787.0,9781.0,1886.0,159.0,613.0,0.0,2389.0,342.0,1539.0,0.0,39.0,16.0,1429.0,1338.93,684.6899999999999,3602.3423,87.2751,5713.237399999999,0.2932120810880164
2022-08-08 02:00:00+02:00,508.0,787.0,8972.0,1876.0,165.0,613.0,0.0,2280.0,340.0,1498.0,0.0,39.0,6.0,1574.0,1303.26,684.6899999999999,3304.3875999999996,90.56849999999999,5382.906099999999,0.2885039178904491
2022-08-08 03:00:00+02:00,521.0,786.0,8907.0,1891.0,160.0,613.0,0.0,2207.0,343.0,1443.0,0.0,39.0,3.0,1488.0,1255.41,683.82,3280.4480999999996,87.82399999999998,5307.502099999999,0.2884355252431932
2022-08-08 04:00:00+02:00,519.0,772.0,8595.0,1881.0,168.0,613.0,0.0,2128.0,339.0,1413.0,0.0,38.0,14.0,1351.0,1229.31,671.64,3165.5384999999997,92.2152,5158.703699999999,0.28931095844316074
2022-08-08 05:00:00+02:00,516.0,741.0,9265.0,1882.0,167.0,614.0,0.0,2221.0,376.0,1502.0,0.0,36.0,16.0,1339.0,1306.74,644.67,3412.2994999999996,91.66629999999999,5455.375799999999,0.2921218634538152
2022-08-08 06:00:00+02:00,517.0,727.0,10308.0,1882.0,168.0,615.0,0.0,2458.0,343.0,1666.0,139.0,36.0,18.0,1290.0,1449.42,632.49,3796.4363999999996,92.2152,5970.561599999999,0.2960560122973174
2022-08-08 07:00:00+02:00,529.0,725.0,11756.0,1878.0,167.0,615.0,1.0,2845.0,409.0,1771.0,1524.0,37.0,10.0,1063.0,1540.77,630.75,4329.734799999999,91.66629999999999,6592.921099999999,0.2825941320188598
2022-08-08 08:00:00+02:00,525.0,724.0,12153.0,1878.0,162.0,613.0,261.0,3304.0,436.0,1803.0,4151.0,31.0,6.0,889.0,1568.61,629.88,4475.9499,88.92179999999999,6763.3616999999995,0.2510900542025542
2022-08-08 09:00:00+02:00,509.0,723.0,11865.0,1855.0,167.0,614.0,264.0,3211.0,425.0,1811.0,6328.0,32.0,2.0,983.0,1575.57,629.01,4369.879499999999,91.66629999999999,6666.125799999999,0.2315511410608218
2022-08-08 10:00:00+02:00,515.0,723.0,11045.0,1852.0,158.0,613.0,144.0,2922.0,422.0,1804.0,8190.0,34.0,4.0,1060.0,1569.48,629.01,4067.8734999999997,86.72619999999999,6353.0896999999995,0.21546122566641795
2022-08-08 11:00:00+02:00,524.0,724.0,10978.0,1858.0,144.0,604.0,142.0,2538.0,389.0,1785.0,9400.0,35.0,2.0,920.0,1552.95,629.88,4043.1973999999996,79.04159999999999,6305.068999999999,0.2098681556435775
2022-08-08 12:00:00+02:00,520.0,725.0,11268.0,1780.0,156.0,607.0,94.0,2361.0,405.0,1807.0,10590.0,36.0,0.0,781.0,1572.09,630.75,4150.0044,85.62839999999998,6438.4728,0.2068253389013813
2022-08-08 13:00:00+02:00,525.0,735.0,11531.0,1722.0,155.0,608.0,94.0,2360.0,404.0,1838.0,10585.0,36.0,0.0,957.0,1599.06,639.45,4246.8673,85.0795,6570.4568,0.20825536608557846
2022-08-08 14:00:00+02:00,516.0,744.0,12404.0,1750.0,156.0,607.0,276.0,2343.0,401.0,1856.0,9563.0,35.0,0.0,1308.0,1614.72,647.28,4568.3931999999995,85.62839999999998,6916.021599999999,0.21640294126850024
2022-08-08 15:00:00+02:00,514.0,735.0,13135.0,1822.0,156.0,606.0,0.0,2403.0,414.0,1875.0,8873.0,36.0,1.0,1637.0,1631.25,639.45,4837.620499999999,85.62839999999998,7193.9488999999985,0.22336600428478276
2022-08-08 16:00:00+02:00,514.0,735.0,13800.0,1850.0,155.0,606.0,310.0,2607.0,462.0,1990.0,7285.0,36.0,2.0,1947.0,1731.3,639.45,5082.539999999999,85.0795,7538.369499999999,0.23339327842967272
2022-08-08 17:00:00+02:00,516.0,746.0,14111.0,1888.0,161.0,602.0,691.0,3176.0,611.0,2133.0,5071.0,34.0,2.0,1990.0,1855.71,649.02,5197.0813,88.37289999999999,7790.1842,0.24549931299634437
2022-08-08 18:00:00+02:00,497.0,752.0,15066.0,1889.0,168.0,603.0,1242.0,3686.0,720.0,2226.0,2482.0,37.0,1.0,1916.0,1936.62,654.24,5548.8078,92.2152,8231.883,0.26312555537797666
2022-08-08 19:00:00+02:00,510.0,786.0,14905.0,1889.0,168.0,603.0,1719.0,4328.0,1089.0,2242.0,617.0,38.0,1.0,2254.0,1950.54,683.82,5489.5115,92.2152,8216.0867,0.2637672702173424
2022-08-08 20:00:00+02:00,540.0,767.0,15317.0,1888.0,178.0,608.0,1532.0,4302.0,955.0,2288.0,15.0,37.0,0.0,2465.0,1990.56,667.29,5641.2510999999995,97.70419999999999,8396.8053,0.2718116437912728
2022-08-08 21:00:00+02:00,536.0,743.0,15124.0,1760.0,173.0,615.0,1230.0,4137.0,869.0,2268.0,0.0,37.0,1.0,1992.0,1973.16,646.41,5570.169199999999,94.95969999999998,8284.6989,0.280980122095981
2022-08-08 22:00:00+02:00,538.0,740.0,14397.0,1796.0,155.0,615.0,724.0,3583.0,711.0,2273.0,0.0,38.0,1.0,1687.0,1977.51,643.8,5302.415099999999,85.0795,8008.8045999999995,0.2938148286741507
2022-08-08 23:00:00+02:00,546.0,738.0,13708.0,1817.0,154.0,616.0,143.0,2817.0,469.0,2170.0,0.0,34.0,1.0,1957.0,1887.9,642.06,5048.6564,84.53059999999999,7663.147,0.30445558204211365
2022-08-09 00:00:00+02:00,538.0,714.0,11815.0,1849.0,164.0,617.0,0.0,2405.0,355.0,1862.0,0.0,35.0,1.0,1786.0,1619.94,621.18,4351.464499999999,90.0196,6682.604099999999,0.30182033783478607
2022-08-09 01:00:00+02:00,538.0,671.0,10924.0,1906.0,164.0,618.0,0.0,2181.0,348.0,1766.0,0.0,34.0,2.0,1612.0,1536.42,583.77,4023.3091999999997,90.0196,6233.5188,0.3002079946060489
2022-08-09 02:00:00+02:00,541.0,619.0,10401.0,1952.0,166.0,618.0,0.0,2007.0,309.0,1650.0,0.0,36.0,2.0,1456.0,1435.5,538.53,3830.6883,91.11739999999999,5895.8357,0.2984175583337551
2022-08-09 03:00:00+02:00,534.0,615.0,10191.0,1919.0,165.0,619.0,1.0,2013.0,295.0,1614.0,0.0,38.0,4.0,1410.0,1404.18,535.05,3753.3452999999995,90.56849999999999,5783.1438,0.29782386445565967
2022-08-09 04:00:00+02:00,536.0,616.0,10494.0,1917.0,165.0,619.0,0.0,2146.0,304.0,1626.0,0.0,39.0,2.0,1440.0,1414.62,535.92,3864.9401999999995,90.56849999999999,5906.0487,0.2967267232717042
2022-08-09 05:00:00+02:00,535.0,620.0,10832.0,1931.0,166.0,620.0,0.0,2220.0,304.0,1686.0,0.0,36.0,2.0,1489.0,1466.82,539.4,3989.4255999999996,91.11739999999999,6086.763,0.2977722714152928
2022-08-09 06:00:00+02:00,507.0,617.0,11742.0,1971.0,165.0,620.0,0.0,2199.0,312.0,1769.0,105.0,37.0,3.0,1641.0,1539.03,536.79,4324.5786,90.56849999999999,6490.9671,0.29928841294725195
2022-08-09 07:00:00+02:00,470.0,616.0,12693.0,2002.0,166.0,621.0,2.0,2515.0,524.0,1804.0,1279.0,37.0,3.0,1422.0,1569.48,535.92,4674.831899999999,91.11739999999999,6871.349299999999,0.28448080235157736
2022-08-09 08:00:00+02:00,464.0,614.0,12811.0,2025.0,166.0,618.0,260.0,2838.0,575.0,1851.0,3618.0,38.0,3.0,1438.0,1610.37,534.18,4718.2913,91.11739999999999,6953.9587,0.2545466049269739
2022-08-09 09:00:00+02:00,463.0,613.0,12639.0,1988.0,166.0,615.0,362.0,2802.0,363.0,1836.0,5885.0,37.0,2.0,1456.0,1597.32,533.31,4654.9437,91.11739999999999,6876.6911,0.23528556129606187
2022-08-09 10:00:00+02:00,466.0,611.0,11779.0,1969.0,167.0,611.0,147.0,2563.0,351.0,1832.0,7813.0,37.0,2.0,1457.0,1593.84,531.57,4338.2056999999995,91.66629999999999,6555.281999999999,0.21993900352289883
2022-08-09 11:00:00+02:00,480.0,614.0,11141.0,1974.0,165.0,612.0,140.0,2431.0,348.0,1783.0,9068.0,36.0,1.0,1617.0,1551.21,534.18,4103.230299999999,90.56849999999999,6279.188799999999,0.2064843406774087
2022-08-09 12:00:00+02:00,475.0,613.0,11421.0,1978.0,164.0,612.0,0.0,2062.0,356.0,1786.0,10150.0,37.0,1.0,1836.0,1553.82,533.31,4206.3543,90.0196,6383.5039,0.2027088342701089
2022-08-09 13:00:00+02:00,479.0,614.0,11446.0,1971.0,154.0,612.0,0.0,2164.0,383.0,1828.0,10565.0,37.0,5.0,2086.0,1590.36,534.18,4215.5617999999995,84.53059999999999,6424.6323999999995,0.19863444224585702
2022-08-09 14:00:00+02:00,477.0,619.0,12010.0,1972.0,153.0,611.0,0.0,2425.0,471.0,1787.0,9340.0,32.0,10.0,2405.0,1554.69,538.53,4423.282999999999,83.98169999999999,6600.4847,0.20427348044070315
2022-08-09 15:00:00+02:00,476.0,630.0,12893.0,1969.0,151.0,612.0,93.0,2419.0,501.0,1794.0,7898.0,36.0,6.0,2399.0,1560.78,548.1,4748.491899999999,82.8839,6940.255799999999,0.21771985444050565
2022-08-09 16:00:00+02:00,477.0,658.0,13403.0,1900.0,147.0,612.0,59.0,2487.0,448.0,1834.0,6515.0,37.0,11.0,2808.0,1595.58,572.46,4936.3249,80.6883,7185.053199999999,0.228852503503631
2022-08-09 17:00:00+02:00,473.0,650.0,13102.0,1872.0,144.0,612.0,483.0,2586.0,541.0,1904.0,4332.0,36.0,26.0,3458.0,1656.48,565.5,4825.4666,79.04159999999999,7126.488199999999,0.2358280618154141
2022-08-09 18:00:00+02:00,459.0,668.0,13827.0,1901.0,149.0,609.0,519.0,3147.0,555.0,1957.0,2585.0,35.0,8.0,2707.0,1702.59,581.16,5092.4841,81.78609999999999,7458.0202,0.2560605713108563
2022-08-09 19:00:00+02:00,478.0,639.0,14155.0,1910.0,163.0,610.0,1102.0,3818.0,766.0,1984.0,590.0,34.0,5.0,3252.0,1726.08,555.93,5213.286499999999,89.4707,7584.767199999998,0.2570584694638378
2022-08-09 20:00:00+02:00,510.0,621.0,14267.0,1927.0,164.0,611.0,1303.0,3854.0,762.0,1998.0,10.0,36.0,1.0,2498.0,1738.26,540.27,5254.536099999999,90.0196,7623.085699999999,0.26689607520481756
2022-08-09 21:00:00+02:00,516.0,655.0,15356.0,1916.0,175.0,612.0,848.0,3722.0,567.0,1972.0,0.0,37.0,3.0,1277.0,1715.64,569.85,5655.614799999999,96.05749999999999,8037.162299999999,0.29061188530517784
2022-08-09 22:00:00+02:00,516.0,642.0,14817.0,1921.0,152.0,612.0,327.0,2935.0,462.0,2008.0,0.0,39.0,9.0,1254.0,1746.96,558.54,5457.1011,83.43279999999999,7846.033899999999,0.3053644391686775
2022-08-09 23:00:00+02:00,505.0,604.0,13677.0,1920.0,164.0,612.0,96.0,2509.0,473.0,1930.0,0.0,38.0,7.0,1534.0,1679.1,525.48,5037.2391,90.0196,7331.838699999999,0.3046175038431177
2022-08-10 00:00:00+02:00,489.0,646.0,11615.0,1884.0,156.0,612.0,0.0,2415.0,318.0,1758.0,0.0,37.0,5.0,1705.0,1529.46,562.02,4277.804499999999,85.62839999999998,6454.912899999999,0.2982861783733826
2022-08-10 01:00:00+02:00,487.0,700.0,10018.0,1868.0,153.0,612.0,0.0,2184.0,277.0,1641.0,0.0,39.0,4.0,1951.0,1427.67,609.0,3689.6294,83.98169999999999,5810.2811,0.2914759255543293
2022-08-10 02:00:00+02:00,500.0,727.0,9063.0,1937.0,153.0,613.0,0.0,1981.0,266.0,1555.0,0.0,39.0,3.0,2146.0,1352.85,632.49,3337.9028999999996,83.98169999999999,5407.2246,0.2848456303007954
2022-08-10 03:00:00+02:00,490.0,729.0,9044.0,1998.0,168.0,615.0,0.0,1948.0,265.0,1511.0,0.0,39.0,4.0,2121.0,1314.57,634.23,3330.9051999999997,92.2152,5371.920399999999,0.28374817240650746
2022-08-10 04:00:00+02:00,484.0,726.0,9277.0,2073.0,255.0,615.0,0.0,1933.0,265.0,1509.0,0.0,38.0,5.0,2016.0,1312.83,631.62,3416.7191,139.96949999999998,5501.138599999999,0.2865773390289643
2022-08-10 05:00:00+02:00,474.0,727.0,9626.0,2091.0,398.0,617.0,0.0,2105.0,267.0,1622.0,0.0,37.0,3.0,2074.0,1411.14,632.49,3545.2557999999995,218.46219999999997,5807.348,0.28977336460256475
2022-08-10 06:00:00+02:00,491.0,727.0,10416.0,1859.0,420.0,618.0,0.0,2258.0,307.0,1744.0,116.0,34.0,3.0,2198.0,1517.28,632.49,3836.2128,230.53799999999998,6216.520799999999,0.29335665140861683
2022-08-10 07:00:00+02:00,488.0,726.0,10580.0,1858.0,401.0,616.0,127.0,2469.0,649.0,1727.0,1488.0,31.0,4.0,2296.0,1502.49,631.62,3896.6139999999996,220.10889999999998,6250.8329,0.2664464151747656
2022-08-10 08:00:00+02:00,466.0,725.0,10359.0,1861.0,397.0,615.0,396.0,2732.0,838.0,1774.0,4508.0,33.0,3.0,2462.0,1543.3799999999999,630.75,3815.2196999999996,217.91329999999996,6207.263,0.22846858552026206
2022-08-10 09:00:00+02:00,470.0,697.0,9854.0,1873.0,384.0,613.0,469.0,2771.0,488.0,1785.0,7038.0,33.0,5.0,2741.0,1552.95,606.39,3629.2281999999996,210.77759999999998,5999.3458,0.20530939392902364
2022-08-10 10:00:00+02:00,479.0,661.0,8912.0,1872.0,348.0,605.0,378.0,2511.0,449.0,1745.0,8945.0,33.0,3.0,2626.0,1518.15,575.07,3282.2895999999996,191.01719999999997,5566.5268,0.18826823147427874
2022-08-10 11:00:00+02:00,479.0,649.0,8841.0,1922.0,245.0,604.0,106.0,2353.0,434.0,1743.0,10186.0,36.0,1.0,2542.0,1516.41,564.63,3256.1402999999996,134.48049999999998,5471.6608,0.1815354765933446
2022-08-10 12:00:00+02:00,480.0,603.0,8677.0,1954.0,339.0,605.0,55.0,2196.0,417.0,1747.0,10972.0,33.0,3.0,2595.0,1519.89,524.61,3195.7391,186.07709999999997,5426.316199999999,0.17689125700873645
2022-08-10 13:00:00+02:00,481.0,578.0,8543.0,1985.0,223.0,605.0,0.0,2178.0,402.0,1755.0,11038.0,33.0,3.0,2604.0,1526.85,502.86,3146.3868999999995,122.40469999999999,5298.5016,0.17413243065597475
2022-08-10 14:00:00+02:00,479.0,688.0,8835.0,1972.0,234.0,605.0,0.0,2233.0,380.0,1824.0,10567.0,34.0,3.0,2664.0,1586.8799999999999,598.56,3253.9304999999995,128.4426,5567.813099999999,0.18244357756078378
2022-08-10 15:00:00+02:00,479.0,711.0,9224.0,2015.0,226.0,604.0,94.0,2345.0,394.0,1865.0,9476.0,36.0,4.0,2938.0,1622.55,618.57,3397.1991999999996,124.05139999999999,5762.3706,0.1894831015093223
2022-08-10 16:00:00+02:00,473.0,723.0,10492.0,1935.0,233.0,603.0,370.0,2520.0,411.0,1914.0,7951.0,36.0,3.0,2854.0,1665.18,629.01,3864.2035999999994,127.89369999999998,6286.287299999999,0.20598621469296804
2022-08-10 17:00:00+02:00,475.0,742.0,12025.0,1929.0,362.0,605.0,639.0,2782.0,504.0,1987.0,5780.0,37.0,15.0,2681.0,1728.69,645.54,4428.8075,198.7018,7001.7393,0.22909201649052777
2022-08-10 18:00:00+02:00,458.0,769.0,13299.0,1935.0,383.0,605.0,1274.0,3343.0,556.0,2028.0,2861.0,36.0,15.0,2485.0,1764.36,669.03,4898.021699999999,210.22869999999998,7541.640399999998,0.25099478816520776
2022-08-10 19:00:00+02:00,469.0,785.0,14188.0,1940.0,398.0,605.0,2514.0,4330.0,833.0,2051.0,523.0,37.0,10.0,1556.0,1784.37,682.95,5225.4403999999995,218.46219999999997,7911.222599999999,0.2616231555276299
2022-08-10 20:00:00+02:00,495.0,788.0,14079.0,1943.0,400.0,605.0,2369.0,4420.0,1061.0,2061.0,6.0,38.0,8.0,1281.0,1793.07,685.56,5185.2957,219.55999999999997,7883.4857,0.2667485179671111
2022-08-10 21:00:00+02:00,491.0,787.0,13861.0,1933.0,405.0,601.0,1839.0,3679.0,922.0,2047.0,0.0,39.0,7.0,1430.0,1780.89,684.6899999999999,5105.006299999999,222.3045,7792.890799999999,0.2779105880674726
2022-08-10 22:00:00+02:00,476.0,785.0,13276.0,1919.0,422.0,613.0,1119.0,3106.0,540.0,2053.0,0.0,39.0,4.0,1731.0,1786.11,682.95,4889.550799999999,231.6358,7590.246599999999,0.2910035885442625
2022-08-10 23:00:00+02:00,477.0,784.0,11673.0,1924.0,415.0,617.0,382.0,2774.0,471.0,1986.0,0.0,39.0,3.0,1965.0,1727.82,682.08,4299.1659,227.79349999999997,6936.859399999999,0.29505994895789023
2022-08-11 00:00:00+02:00,497.0,785.0,10775.0,1998.0,398.0,618.0,33.0,2494.0,245.0,1754.0,0.0,40.0,4.0,2080.0,1525.98,682.95,3968.4324999999994,218.46219999999997,6395.824699999999,0.2944535104276967
2022-08-11 01:00:00+02:00,538.0,785.0,9647.0,2000.0,407.0,618.0,0.0,2319.0,224.0,1602.0,0.0,39.0,4.0,2096.0,1393.74,682.95,3552.9900999999995,223.40229999999997,5853.082399999999,0.2886277627101928
2022-08-11 02:00:00+02:00,544.0,784.0,8901.0,1989.0,405.0,619.0,0.0,2283.0,214.0,1546.0,0.0,39.0,5.0,2108.0,1345.02,682.08,3278.2382999999995,222.3045,5527.6428,0.2843876524154962
2022-08-11 03:00:00+02:00,554.0,765.0,8888.0,1862.0,384.0,621.0,0.0,2153.0,211.0,1544.0,0.0,38.0,6.0,2140.0,1343.28,665.55,3273.4503999999997,210.77759999999998,5493.058,0.28660429927997494
2022-08-11 04:00:00+02:00,567.0,723.0,8951.0,1941.0,381.0,622.0,0.0,1991.0,211.0,1594.0,0.0,38.0,6.0,2033.0,1386.78,629.01,3296.6532999999995,209.13089999999997,5521.574199999999,0.289724745513695
2022-08-11 05:00:00+02:00,565.0,724.0,9458.0,1977.0,375.0,621.0,93.0,2155.0,214.0,1666.0,0.0,36.0,10.0,1946.0,1449.42,629.88,3483.3813999999998,205.83749999999998,5768.518899999999,0.2907519606854838
2022-08-11 06:00:00+02:00,575.0,723.0,9942.0,1992.0,375.0,621.0,356.0,2597.0,300.0,1705.0,129.0,35.0,7.0,1913.0,1483.35,629.01,3661.6385999999998,205.83749999999998,5979.836099999999,0.2811394499294781
2022-08-11 07:00:00+02:00,552.0,728.0,10441.0,1988.0,386.0,621.0,525.0,2905.0,377.0,1826.0,1528.0,36.0,6.0,1700.0,1588.62,633.36,3845.4202999999998,211.87539999999998,6279.275699999999,0.26585696684872345
2022-08-11 08:00:00+02:00,530.0,718.0,10331.0,1998.0,405.0,620.0,774.0,3127.0,730.0,1932.0,4201.0,38.0,7.0,1585.0,1680.84,624.66,3804.9072999999994,222.3045,6332.711799999999,0.23457963401985477
2022-08-11 09:00:00+02:00,542.0,716.0,10328.0,1999.0,406.0,616.0,654.0,2914.0,594.0,1929.0,6813.0,39.0,7.0,1645.0,1678.23,622.92,3803.8023999999996,222.85339999999997,6327.8058,0.21669083624409288
2022-08-11 10:00:00+02:00,540.0,710.0,9149.0,1953.0,406.0,617.0,456.0,2506.0,397.0,1824.0,8684.0,37.0,3.0,1366.0,1586.8799999999999,617.7,3369.5766999999996,222.85339999999997,5797.0100999999995,0.20235304733314716
2022-08-11 11:00:00+02:00,548.0,701.0,8264.0,2001.0,405.0,618.0,510.0,2373.0,374.0,1778.0,9945.0,37.0,1.0,1133.0,1546.86,609.87,3043.6312,222.3045,5422.6657,0.18902208937534856
2022-08-11 12:00:00+02:00,556.0,702.0,8460.0,1998.0,394.0,616.0,300.0,2296.0,360.0,1832.0,10265.0,38.0,0.0,1158.0,1593.84,610.74,3115.8179999999998,216.26659999999998,5536.664599999999,0.19108419672131144
2022-08-11 13:00:00+02:00,566.0,702.0,8292.0,1965.0,261.0,616.0,203.0,2432.0,392.0,1901.0,10285.0,38.0,1.0,1481.0,1653.87,610.74,3053.9435999999996,143.26289999999997,5461.816499999999,0.1874658143126823
2022-08-11 14:00:00+02:00,568.0,660.0,8664.0,1971.0,230.0,616.0,203.0,2581.0,386.0,1975.0,9728.0,37.0,5.0,2092.0,1718.25,574.2,3190.9511999999995,126.24699999999999,5609.6482,0.18877534661461837
2022-08-11 15:00:00+02:00,547.0,692.0,9621.0,1957.0,225.0,616.0,204.0,2680.0,396.0,2007.0,9031.0,38.0,7.0,2305.0,1746.09,602.04,3543.4142999999995,123.50249999999998,6015.046799999999,0.19834619798192968
2022-08-11 16:00:00+02:00,543.0,707.0,11210.0,1875.0,301.0,616.0,408.0,2860.0,487.0,2043.0,7458.0,38.0,6.0,1851.0,1777.41,615.09,4128.642999999999,165.2189,6686.361899999999,0.21992441206459887
2022-08-11 17:00:00+02:00,551.0,702.0,12927.0,1846.0,396.0,617.0,665.0,3062.0,526.0,2081.0,5013.0,38.0,1.0,1500.0,1810.47,610.74,4761.014099999999,217.3644,7399.5885,0.24727112781954888
2022-08-11 18:00:00+02:00,535.0,689.0,13809.0,1849.0,406.0,617.0,936.0,3804.0,632.0,2129.0,2430.0,36.0,0.0,1407.0,1852.23,599.43,5085.8547,222.85339999999997,7760.3681,0.2650489463437959
2022-08-11 19:00:00+02:00,532.0,706.0,14731.0,1951.0,406.0,617.0,1640.0,4564.0,833.0,2162.0,594.0,36.0,3.0,1070.0,1880.94,614.22,5425.427299999999,222.85339999999997,8143.440699999999,0.27285778857430054
2022-08-11 20:00:00+02:00,561.0,716.0,14781.0,1954.0,406.0,618.0,1751.0,4674.0,987.0,2183.0,8.0,37.0,3.0,856.0,1899.21,622.92,5443.842299999999,222.85339999999997,8188.825699999999,0.2772583612662942
2022-08-11 21:00:00+02:00,563.0,719.0,14647.0,1953.0,405.0,619.0,1767.0,4024.0,675.0,2192.0,0.0,38.0,4.0,683.0,1907.04,625.53,5394.490099999999,222.3045,8149.364599999999,0.28807538619251294
2022-08-11 22:00:00+02:00,579.0,718.0,14644.0,1869.0,405.0,619.0,645.0,3468.0,526.0,2178.0,0.0,37.0,1.0,600.0,1894.86,624.66,5393.3852,222.3045,8135.209699999999,0.309452991745597
2022-08-11 23:00:00+02:00,587.0,717.0,13177.0,1848.0,395.0,622.0,276.0,2894.0,442.0,2079.0,0.0,38.0,2.0,706.0,1808.73,623.79,4853.089099999999,216.8155,7502.424599999999,0.31545324811840386
2022-08-12 00:00:00+02:00,585.0,718.0,11127.0,1955.0,398.0,623.0,1.0,2570.0,395.0,1907.0,0.0,37.0,2.0,671.0,1659.09,624.66,4098.0741,218.46219999999997,6600.2863,0.3144640668921816
2022-08-12 01:00:00+02:00,582.0,719.0,10333.0,1986.0,400.0,624.0,0.0,2227.0,234.0,1803.0,0.0,34.0,1.0,574.0,1568.61,625.53,3805.6438999999996,219.55999999999997,6219.3439,0.31866290413485676
2022-08-12 02:00:00+02:00,577.0,720.0,9692.0,1980.0,399.0,625.0,0.0,2153.0,231.0,1663.0,0.0,32.0,2.0,569.0,1446.81,626.4,3569.5635999999995,219.01109999999997,5861.784699999999,0.31442282357989587
2022-08-12 03:00:00+02:00,575.0,722.0,9375.0,1981.0,396.0,627.0,0.0,2098.0,220.0,1713.0,0.0,32.0,1.0,520.0,1490.31,628.14,3452.8124999999995,217.3644,5788.626899999999,0.31701133077765603
2022-08-12 04:00:00+02:00,575.0,723.0,9041.0,1985.0,374.0,627.0,9.0,2187.0,232.0,1776.0,0.0,31.0,3.0,479.0,1545.12,629.01,3329.8002999999994,205.28859999999997,5709.2189,0.31644046668883713
2022-08-12 05:00:00+02:00,573.0,722.0,9470.0,1986.0,383.0,627.0,2.0,2189.0,242.0,1912.0,0.0,31.0,1.0,759.0,1663.44,628.14,3487.8009999999995,210.22869999999998,5989.609699999999,0.31696087738794515
2022-08-12 06:00:00+02:00,573.0,724.0,9753.0,2014.0,391.0,627.0,245.0,2694.0,474.0,2108.0,51.0,33.0,1.0,668.0,1833.96,629.88,3592.0298999999995,214.61989999999997,6270.489799999999,0.3080413539005698
2022-08-12 07:00:00+02:00,572.0,724.0,10548.0,1993.0,400.0,623.0,361.0,2978.0,631.0,2145.0,1006.0,31.0,2.0,493.0,1866.15,629.88,3884.8283999999994,219.55999999999997,6600.4184,0.29326069222908424
2022-08-12 08:00:00+02:00,560.0,749.0,10537.0,1984.0,391.0,622.0,695.0,3406.0,918.0,2136.0,3079.0,33.0,1.0,317.0,1858.32,651.63,3880.7771,214.61989999999997,6605.347,0.25976667453201197
2022-08-12 09:00:00+02:00,559.0,767.0,10687.0,1991.0,401.0,621.0,272.0,2973.0,494.0,2166.0,5474.0,33.0,0.0,302.0,1884.42,667.29,3936.0220999999997,220.10889999999998,6707.840999999999,0.25085418848167534
2022-08-12 10:00:00+02:00,549.0,762.0,10006.0,1961.0,390.0,622.0,145.0,2622.0,344.0,2159.0,7030.0,33.0,0.0,297.0,1878.33,662.9399999999999,3685.2097999999996,214.07099999999997,6440.550799999999,0.23924780089153042
2022-08-12 11:00:00+02:00,558.0,741.0,9237.0,2000.0,390.0,620.0,140.0,2495.0,353.0,2077.0,7772.0,33.0,0.0,338.0,1806.99,644.67,3401.9871,214.07099999999997,6067.7181,0.22679666965687373
2022-08-12 12:00:00+02:00,556.0,738.0,8715.0,2037.0,400.0,620.0,90.0,2165.0,318.0,2049.0,7839.0,33.0,1.0,572.0,1782.6299999999999,642.06,3209.7344999999996,219.55999999999997,5853.9845,0.22400736616538475
2022-08-12 13:00:00+02:00,554.0,731.0,8209.0,2043.0,400.0,619.0,0.0,2140.0,305.0,2192.0,8381.0,33.0,1.0,993.0,1907.04,635.97,3023.3747,219.55999999999997,5785.944700000001,0.21750854103229206
2022-08-12 14:00:00+02:00,552.0,735.0,8315.0,2046.0,400.0,619.0,0.0,2392.0,314.0,2209.0,8395.0,33.0,8.0,1518.0,1921.83,639.45,3062.4145,219.55999999999997,5843.2545,0.21220418724578732
2022-08-12 15:00:00+02:00,550.0,743.0,7928.0,2050.0,293.0,618.0,0.0,2386.0,334.0,2160.0,7803.0,35.0,24.0,1721.0,1879.2,646.41,2919.8823999999995,160.8277,5606.320099999999,0.21040796021767683
2022-08-12 16:00:00+02:00,544.0,730.0,7969.0,2043.0,225.0,620.0,158.0,2566.0,387.0,2086.0,6536.0,36.0,5.0,1991.0,1814.82,635.1,2934.9826999999996,123.50249999999998,5508.405199999999,0.21271258881680566
2022-08-12 17:00:00+02:00,525.0,635.0,9519.0,2045.0,352.0,620.0,339.0,2857.0,485.0,2190.0,4526.0,35.0,3.0,1735.0,1905.3,552.45,3505.8477,193.2128,6156.8105000000005,0.23802715920513418
2022-08-12 18:00:00+02:00,494.0,620.0,12188.0,2048.0,391.0,621.0,451.0,3435.0,492.0,2222.0,2323.0,35.0,13.0,1183.0,1933.14,539.4,4488.840399999999,214.61989999999997,7176.000299999999,0.2706290654699049
